,market,arrival_date,arrivals_tonnes,variety,minimum_price,maximum_price,modal_price
5368,Chintamani,5/2/2017,155.0,Tomato,900,2000,1600
5369,Chintamani,6/2/2017,165.0,Tomato,800,1700,1400
5371,Chintamani,8/2/2017,165.0,Tomato,800,1700,1200
5374,Chintamani,11/2/2017,165.0,Tomato,800,1600,1200
5377,Chintamani,14/02/2017,165.0,Tomato,1000,2000,1500
5379,Chintamani,16/02/2017,165.0,Tomato,800,1700,1400
5381,Chintamani,18/02/2017,165.0,Tomato,600,1500,1000
5382,Chintamani,21/02/2017,125.0,Tomato,1000,2000,1500
5383,Chintamani,22/02/2017,165.0,Tomato,1000,2000,1500
5384,Chintamani,23/02/2017,125.0,Tomato,1200,2400,1800
5385,Chintamani,26/02/2017,160.0,Tomato,1000,2000,1600
5386,Chintamani,27/02/2017,165.0,Tomato,1000,2200,1600
5388,Davangere,1/2/2017,7.0,Tomato,800,1000,900
5389,Davangere,2/2/2017,5.0,Tomato,800,1000,900
5390,Davangere,3/2/2017,5.0,Tomato,800,1000,900
5391,Davangere,4/2/2017,6.0,Tomato,800,1200,1000
5392,Davangere,7/2/2017,4.0,Tomato,1000,1200,1100
5393,Davangere,8/2/2017,4.0,Tomato,1000,1200,1100
5394,Davangere,9/2/2017,5.0,Tomato,1200,1400,1300
5395,Davangere,10/2/2017,5.0,Tomato,800,1000,900
5396,Davangere,14/02/2017,5.0,Tomato,1200,1400,1300
5397,Davangere,15/02/2017,5.0,Tomato,1000,1200,1100
5398,Davangere,16/02/2017,4.0,Tomato,1000,1200,1100
5399,Davangere,17/02/2017,4.0,Tomato,1000,1200,1100
5400,Davangere,18/02/2017,5.0,Tomato,1000,1200,1100
5401,Davangere,21/02/2017,3.0,Tomato,1000,1200,1100
5402,Davangere,22/02/2017,4.0,Tomato,1200,1400,1300
5403,Davangere,23/02/2017,4.0,Tomato,1200,1400,1300
5404,Davangere,28/02/2017,4.0,Tomato,1000,1200,1100
5405,Doddaballa Pur,1/2/2017,2.0,Tomato,400,600,500
5406,Doddaballa Pur,2/2/2017,2.0,Tomato,400,600,500
5407,Doddaballa Pur,3/2/2017,2.0,Tomato,400,600,500
5408,Doddaballa Pur,4/2/2017,1.0,Tomato,400,600,500
5409,Doddaballa Pur,6/2/2017,2.0,Tomato,400,600,500
5410,Doddaballa Pur,7/2/2017,2.0,Tomato,400,600,500
5411,Doddaballa Pur,8/2/2017,1.0,Tomato,400,600,500
5412,Doddaballa Pur,9/2/2017,2.0,Tomato,400,600,500
5413,Doddaballa Pur,10/2/2017,1.0,Tomato,400,600,500
5414,Doddaballa Pur,13/02/2017,1.0,Tomato,400,600,500
5415,Doddaballa Pur,14/02/2017,2.0,Tomato,400,600,500
5416,Doddaballa Pur,15/02/2017,2.0,Tomato,400,600,500
5417,Doddaballa Pur,16/02/2017,2.0,Tomato,400,600,500
5418,Doddaballa Pur,17/02/2017,2.0,Tomato,400,600,500
5419,Doddaballa Pur,18/02/2017,2.0,Tomato,400,600,500
5420,Doddaballa Pur,20/02/2017,1.0,Tomato,400,600,500
5421,Doddaballa Pur,21/02/2017,1.0,Tomato,400,600,500
5422,Doddaballa Pur,22/02/2017,2.0,Tomato,400,600,500
5423,Doddaballa Pur,23/02/2017,1.0,Tomato,400,600,500
5424,Doddaballa Pur,27/02/2017,2.0,Tomato,600,800,700
5425,Doddaballa Pur,28/02/2017,2.0,Tomato,600,800,700
5426,Gowribidanoor,3/2/2017,9.0,Tomato,550,700,650
5427,Gowribidanoor,17/02/2017,7.0,Tomato,650,800,750
5428,Gowribidanoor,23/02/2017,8.0,Tomato,800,1000,900
5429,Hassan,2/2/2017,10.0,Tomato,780,1000,1000
5430,Hassan,7/2/2017,11.0,Tomato,200,200,200
5431,Hassan,9/2/2017,7.0,Tomato,1120,1120,1120
5432,Hassan,10/2/2017,9.0,Tomato,1047,1070,1070
5433,Hassan,16/02/2017,6.0,Tomato,1000,2083,2083
5434,Hassan,22/02/2017,2.0,Tomato,1000,2000,2000
5435,Hospet,1/2/2017,12.0,Tomato,350,500,400
5436,Hospet,6/2/2017,20.0,Tomato,400,600,500
5437,Hospet,7/2/2017,4.0,Tomato,500,1100,800
5439,Hospet,15/02/2017,7.0,Tomato,600,1000,800
5440,Hospet,28/02/2017,18.0,Tomato,500,1000,700
5441,K.R.Nagar,1/2/2017,1.0,Tomato,1000,1000,1000
5442,K.R.Nagar,8/2/2017,2.0,Tomato,500,500,500
5443,K.R.Nagar,10/2/2017,6.0,Tomato,800,1000,833
5444,K.R.Nagar,13/02/2017,2.0,Tomato,500,500,500
5445,K.R.Nagar,14/02/2017,1.0,Tomato,1000,1000,1000
5446,K.R.Nagar,17/02/2017,1.0,Tomato,1000,1000,1000
5447,K.R.Nagar,18/02/2017,1.0,Tomato,1000,1000,1000
5448,K.R.Nagar,20/02/2017,1.0,Tomato,1000,1000,1000
5449,K.R.Nagar,22/02/2017,1.0,Tomato,1000,1000,1000
5451,Kolar,2/2/2017,167.0,Tomato,346,1667,1534
5452,Kolar,3/2/2017,155.0,Tomato,333,2000,1667
5453,Kolar,4/2/2017,162.0,Tomato,300,1667,1400
5454,Kolar,5/2/2017,142.0,Tomato,320,1600,1334
5455,Kolar,6/2/2017,140.0,Tomato,334,1867,1667
5456,Kolar,7/2/2017,166.0,Tomato,367,2000,1600
5474,Malur,1/2/2017,65.0,Tomato,300,1500,1100
5475,Malur,6/2/2017,15.0,Tomato,200,1300,266
5476,Malur,7/2/2017,5.0,Tomato,200,1500,1000
5477,Malur,8/2/2017,2.0,Tomato,300,1500,1000
5478,Malur,10/2/2017,8.0,Tomato,300,1300,1000
5479,Malur,14/02/2017,5.0,Tomato,300,1500,1000
5480,Malur,16/02/2017,2.0,Tomato,300,1300,1000
5481,Malur,17/02/2017,104.0,Tomato,250,1500,990
5482,Malur,23/02/2017,1.0,Tomato,300,1500,1000
5483,Malur,27/02/2017,3.0,Tomato,300,1800,1600
5484,Malur,28/02/2017,150.0,Tomato,250,2000,1500
5485,Mulabagilu,1/2/2017,10.0,Tomato,665,2000,1335
5486,Mulabagilu,2/2/2017,11.0,Tomato,665,2335,1500
5487,Mulabagilu,3/2/2017,8.0,Tomato,665,2335,1500
5488,Mulabagilu,4/2/2017,10.0,Tomato,665,2665,1665
5489,Mulabagilu,5/2/2017,9.0,Tomato,665,2335,1500
5490,Mulabagilu,6/2/2017,9.0,Tomato,665,2400,1535
5491,Mulabagilu,7/2/2017,11.0,Tomato,665,2000,1335
5492,Mulabagilu,8/2/2017,16.0,Tomato,665,2065,1365
5493,Mulabagilu,9/2/2017,15.0,Tomato,665,2000,1335
5494,Mulabagilu,10/2/2017,16.0,Tomato,665,2135,1400
5495,Mulabagilu,11/2/2017,12.0,Tomato,665,2000,1335
5496,Mulabagilu,12/2/2017,15.0,Tomato,665,2335,1500
5497,Mulabagilu,13/02/2017,9.0,Tomato,1000,3000,2000
5498,Mulabagilu,14/02/2017,11.0,Tomato,1000,2665,1835
5499,Mulabagilu,15/02/2017,10.0,Tomato,665,1865,1265
5500,Mulabagilu,16/02/2017,17.0,Tomato,665,2000,1335
5501,Mulabagilu,17/02/2017,13.0,Tomato,665,2000,1335
5502,Mulabagilu,18/02/2017,11.0,Tomato,665,2335,1500
5503,Mulabagilu,19/02/2017,12.0,Tomato,665,1665,1165
5504,Mulabagilu,20/02/2017,16.0,Tomato,665,1335,1000
5505,Mulabagilu,21/02/2017,13.0,Tomato,665,2335,1500
5506,Mulabagilu,22/02/2017,7.0,Tomato,1000,3335,2165
5507,Mulabagilu,23/02/2017,8.0,Tomato,665,2335,1500
5508,Mulabagilu,24/02/2017,13.0,Tomato,665,2335,1500
5509,Mulabagilu,25/02/2017,12.0,Tomato,665,2400,1535
5510,Mulabagilu,26/02/2017,6.0,Tomato,1335,3335,2335
5511,Mulabagilu,27/02/2017,11.0,Tomato,665,2335,1500
5512,Mulabagilu,28/02/2017,20.0,Tomato,665,2000,1335
5513,Mysore (Bandipalya),1/2/2017,169.0,Tomato,1500,2000,1900
5514,Mysore (Bandipalya),2/2/2017,121.0,Tomato,1700,2000,1800
5520,Mysore (Bandipalya),9/2/2017,149.0,Tomato,1500,1900,1700
5522,Mysore (Bandipalya),11/2/2017,169.0,Tomato,1800,2000,1900
5526,Mysore (Bandipalya),16/02/2017,161.0,Tomato,1614,2200,1800
5535,Nagamangala,20/02/2017,2.0,Tomato,1000,1000,1000
5536,Ramanagara,1/2/2017,8.0,Tomato,1600,2000,1800
5537,Ramanagara,2/2/2017,5.0,Tomato,1800,2200,2000
5538,Ramanagara,3/2/2017,5.0,Tomato,2000,2400,2200
5540,Ramanagara,6/2/2017,6.0,Tomato,2000,2300,2150
5544,Ramanagara,10/2/2017,7.0,Tomato,1800,2200,2000
5546,Ramanagara,13/02/2017,6.0,Tomato,1600,2200,1900
5549,Ramanagara,16/02/2017,8.0,Tomato,1600,2200,1900
5550,Ramanagara,17/02/2017,7.0,Tomato,1800,2200,2000
5551,Ramanagara,18/02/2017,6.0,Tomato,1900,2300,2100
5552,Ramanagara,21/02/2017,6.0,Tomato,1800,2200,2000
5554,Ramanagara,23/02/2017,5.0,Tomato,2000,2800,2400
5555,Ramanagara,27/02/2017,9.0,Tomato,2000,2600,2300
5556,Ramanagara,28/02/2017,6.0,Tomato,2000,2500,2250
5557,Shimoga,1/2/2017,6.0,Tomato,600,800,700
5558,Shimoga,2/2/2017,6.0,Tomato,800,1000,900
5559,Shimoga,3/2/2017,6.0,Tomato,1000,1200,1100
5560,Shimoga,6/2/2017,8.0,Tomato,800,1000,900
5561,Shimoga,7/2/2017,5.0,Tomato,800,1000,900
5562,Shimoga,8/2/2017,6.0,Tomato,1000,1200,1100
5563,Shimoga,9/2/2017,6.0,Tomato,1000,1200,1100
5564,Shimoga,10/2/2017,6.0,Tomato,800,1000,900
5565,Shimoga,13/02/2017,6.0,Tomato,800,1000,900
5566,Shimoga,14/02/2017,6.0,Tomato,1000,1200,1100
5567,Shimoga,15/02/2017,6.0,Tomato,1000,1200,1100
5568,Shimoga,16/02/2017,6.0,Tomato,1000,1200,1100
5569,Shimoga,17/02/2017,6.0,Tomato,800,1000,900
5570,Shimoga,21/02/2017,6.0,Tomato,800,1000,900
5571,Shimoga,22/02/2017,6.0,Tomato,1000,1200,1100
5572,Shimoga,23/02/2017,6.0,Tomato,1000,1200,1100
5573,Shimoga,27/02/2017,6.0,Tomato,1600,1800,1700
5574,Shimoga,28/02/2017,6.0,Tomato,1400,1600,1500
5575,Srinivasapur,1/2/2017,14.0,Tomato,400,2000,1333
5576,Srinivasapur,2/2/2017,15.0,Tomato,333,2267,1400
5577,Srinivasapur,3/2/2017,17.0,Tomato,267,1667,1200
5578,Srinivasapur,4/2/2017,21.0,Tomato,267,2867,1400
5579,Srinivasapur,5/2/2017,21.0,Tomato,300,2000,1333
5580,Srinivasapur,6/2/2017,12.0,Tomato,267,1467,733
5581,Srinivasapur,7/2/2017,18.0,Tomato,400,1667,800
5582,Srinivasapur,8/2/2017,13.0,Tomato,267,1867,1333
5583,Srinivasapur,9/2/2017,39.0,Tomato,333,1733,933
5584,Srinivasapur,10/2/2017,15.0,Tomato,400,2000,1067
5585,Srinivasapur,11/2/2017,10.0,Tomato,266,1333,933
5586,Srinivasapur,12/2/2017,14.0,Tomato,266,1333,1000
5587,Srinivasapur,13/02/2017,16.0,Tomato,333,1533,1000
5588,Srinivasapur,14/02/2017,18.0,Tomato,467,1667,1133
5589,Srinivasapur,15/02/2017,15.0,Tomato,333,1400,1000
5590,Srinivasapur,16/02/2017,13.0,Tomato,267,1600,933
5591,Srinivasapur,17/02/2017,10.0,Tomato,267,1467,1067
5592,Srinivasapur,18/02/2017,15.0,Tomato,267,1533,1000
5593,Srinivasapur,21/02/2017,17.0,Tomato,400,1667,1067
5594,Srinivasapur,22/02/2017,18.0,Tomato,400,1733,933
5595,Srinivasapur,23/02/2017,13.0,Tomato,400,1867,1333
5596,Srinivasapur,26/02/2017,7.0,Tomato,400,1733,1000
5597,Srinivasapur,27/02/2017,8.0,Tomato,400,1500,1200
5598,Srinivasapur,28/02/2017,8.0,Tomato,400,1400,800
5599,Udupi,1/2/2017,9.0,Tomato,1000,1200,1100
5600,Udupi,8/2/2017,10.0,Tomato,1400,1800,1600
5601,Udupi,15/02/2017,10.0,Tomato,1500,1700,1600
5602,Udupi,22/02/2017,10.0,Tomato,1600,1800,1700
5603,Bagepalli,1/3/2017,14.0,Tomato,380,1250,790
5604,Bagepalli,2/3/2017,11.0,Tomato,410,1105,840
5605,Bagepalli,4/3/2017,16.0,Tomato,320,970,740
5606,Bagepalli,6/3/2017,14.0,Tomato,340,970,630
5607,Bagepalli,7/3/2017,11.0,Tomato,380,950,680
5608,Bagepalli,8/3/2017,15.0,Tomato,300,1000,740
5609,Bagepalli,9/3/2017,16.0,Tomato,340,970,755
5610,Bagepalli,11/3/2017,14.0,Tomato,360,1020,760
5611,Bagepalli,13/03/2017,18.0,Tomato,480,1080,840
5612,Bagepalli,14/03/2017,21.0,Tomato,510,1100,940
5613,Bagepalli,15/03/2017,24.0,Tomato,510,1200,790
5614,Bagepalli,17/03/2017,25.0,Tomato,480,1050,850
5615,Bagepalli,18/03/2017,26.0,Tomato,470,1080,910
5616,Bagepalli,20/03/2017,18.0,Tomato,460,1050,785
5617,Bagepalli,21/03/2017,21.0,Tomato,400,980,750
5618,Bagepalli,22/03/2017,25.0,Tomato,450,940,780
5619,Bagepalli,23/03/2017,26.0,Tomato,470,940,755
5620,Bagepalli,25/03/2017,21.0,Tomato,460,1080,865
5621,Bagepalli,27/03/2017,21.0,Tomato,800,1100,1000
5622,Bagepalli,28/03/2017,26.0,Tomato,700,1000,800
5623,Bagepalli,30/03/2017,24.0,Tomato,800,1200,1000
5624,Bagepalli,31/03/2017,47.0,Tomato,500,1000,900
5625,Bangarpet,1/3/2017,1.0,Tomato,200,1200,1000
5626,Bangarpet,2/3/2017,1.0,Tomato,300,1400,1200
5627,Bangarpet,3/3/2017,1.0,Tomato,200,1200,900
5628,Bangarpet,4/3/2017,2.0,Tomato,200,1000,800
5629,Bangarpet,6/3/2017,2.0,Tomato,300,1600,1300
5630,Bangarpet,7/3/2017,1.0,Tomato,350,1800,1500
5631,Bangarpet,8/3/2017,1.0,Tomato,300,1400,1000
5632,Bangarpet,9/3/2017,1.0,Tomato,300,1600,1200
5633,Bangarpet,10/3/2017,1.0,Tomato,300,1000,800
5634,Bangarpet,11/3/2017,1.0,Tomato,280,1200,900
5635,Bangarpet,13/03/2017,1.0,Tomato,250,1000,800
5636,Bangarpet,14/03/2017,1.0,Tomato,300,1000,800
5637,Bangarpet,15/03/2017,1.0,Tomato,300,1200,700
5638,Bangarpet,16/03/2017,1.0,Tomato,250,900,750
5639,Bangarpet,17/03/2017,1.0,Tomato,200,900,700
5640,Bangarpet,18/03/2017,2.0,Tomato,200,850,650
5641,Bangarpet,20/03/2017,1.0,Tomato,250,900,750
5642,Bangarpet,21/03/2017,1.0,Tomato,330,500,350
5643,Bangarpet,22/03/2017,1.0,Tomato,300,1600,1200
5644,Bangarpet,24/03/2017,1.0,Tomato,300,1400,1000
5645,Bangarpet,25/03/2017,1.0,Tomato,350,1300,900
5646,Bangarpet,27/03/2017,1.0,Tomato,250,1400,1000
5647,Bangarpet,28/03/2017,1.0,Tomato,230,920,650
5648,Bangarpet,29/03/2017,1.0,Tomato,300,1000,800
5649,Bangarpet,30/03/2017,1.0,Tomato,250,1280,1000
5650,Bangarpet,31/03/2017,1.0,Tomato,280,1150,980
5651,"Binny Mill (F&V), Bangalore",1/3/2017,29.0,Tomato,1600,2200,2000
5652,"Binny Mill (F&V), Bangalore",2/3/2017,29.0,Tomato,1500,2200,1800
5653,"Binny Mill (F&V), Bangalore",3/3/2017,38.0,Tomato,1600,2000,1800
5654,"Binny Mill (F&V), Bangalore",4/3/2017,33.0,Tomato,1600,2000,1800
5655,"Binny Mill (F&V), Bangalore",6/3/2017,35.0,Tomato,1600,2200,2000
5656,"Binny Mill (F&V), Bangalore",7/3/2017,40.0,Tomato,1800,2400,2200
5657,"Binny Mill (F&V), Bangalore",8/3/2017,34.0,Tomato,1800,2500,2200
5658,"Binny Mill (F&V), Bangalore",9/3/2017,34.0,Tomato,1800,2200,2000
5659,"Binny Mill (F&V), Bangalore",10/3/2017,19.0,Tomato,1800,2000,1900
5660,"Binny Mill (F&V), Bangalore",13/03/2017,40.0,Tomato,1600,2000,1800
5661,"Binny Mill (F&V), Bangalore",14/03/2017,38.0,Tomato,1500,2000,1700
5662,"Binny Mill (F&V), Bangalore",15/03/2017,41.0,Tomato,1500,2000,1800
5663,"Binny Mill (F&V), Bangalore",16/03/2017,49.0,Tomato,1500,2000,1800
5664,"Binny Mill (F&V), Bangalore",17/03/2017,44.0,Tomato,1500,2000,1700
5665,"Binny Mill (F&V), Bangalore",18/03/2017,43.0,Tomato,1500,1800,1700
5666,"Binny Mill (F&V), Bangalore",20/03/2017,43.0,Tomato,1500,2000,1800
5667,"Binny Mill (F&V), Bangalore",21/03/2017,40.0,Tomato,1600,2000,1800
5668,"Binny Mill (F&V), Bangalore",22/03/2017,41.0,Tomato,1600,2000,1800
5669,"Binny Mill (F&V), Bangalore",23/03/2017,37.0,Tomato,1500,2000,1800
5670,"Binny Mill (F&V), Bangalore",24/03/2017,34.0,Tomato,1500,2000,1800
5671,"Binny Mill (F&V), Bangalore",25/03/2017,35.0,Tomato,1500,2000,1800
5672,"Binny Mill (F&V), Bangalore",27/03/2017,37.0,Tomato,1600,2200,1800
5673,"Binny Mill (F&V), Bangalore",28/03/2017,34.0,Tomato,1600,2000,1800
5674,Channapatana,1/3/2017,1.0,Tomato,2000,2600,2300
5675,Channapatana,2/3/2017,1.0,Tomato,1700,2500,2100
5676,Channapatana,3/3/2017,1.0,Tomato,2000,2600,2300
5677,Channapatana,4/3/2017,1.0,Tomato,2000,3000,2500
5678,Channapatana,6/3/2017,1.0,Tomato,1000,2000,1500
5679,Channapatana,7/3/2017,1.0,Tomato,1200,2000,1600
5680,Channapatana,8/3/2017,1.0,Tomato,1500,2500,2000
5681,Channapatana,9/3/2017,1.0,Tomato,1000,1500,1250
5682,Channapatana,10/3/2017,1.0,Tomato,1000,1500,1200
5683,Channapatana,11/3/2017,1.0,Tomato,2000,2600,2300
5684,Channapatana,13/03/2017,1.0,Tomato,1000,2000,1500
5685,Channapatana,14/03/2017,1.0,Tomato,1000,1500,1250
5686,Channapatana,15/03/2017,1.0,Tomato,1500,1700,1600
5687,Channapatana,16/03/2017,1.0,Tomato,1500,2300,1900
5688,Channapatana,17/03/2017,2.0,Tomato,800,1500,1200
5689,Channapatana,18/03/2017,1.0,Tomato,1000,1500,1200
5690,Channapatana,20/03/2017,1.0,Tomato,1000,1500,1250
5691,Channapatana,21/03/2017,1.0,Tomato,1000,1500,1200
5692,Channapatana,22/03/2017,1.0,Tomato,1000,1400,1200
5693,Channapatana,23/03/2017,1.0,Tomato,800,1200,1000
5694,Channapatana,24/03/2017,1.0,Tomato,1500,2500,2000
5695,Channapatana,25/03/2017,1.0,Tomato,1000,2000,1500
5696,Channapatana,27/03/2017,1.0,Tomato,1500,2500,2000
5697,Channapatana,28/03/2017,2.0,Tomato,2000,3000,2500
5698,Channapatana,29/03/2017,1.0,Tomato,1500,2500,2000
5699,Channarayapatna,1/3/2017,5.0,Tomato,300,300,300
5700,Chickkaballapura,1/3/2017,17.0,Tomato,500,2300,1800
5701,Chickkaballapura,3/3/2017,18.0,Tomato,400,1900,1300
5702,Chickkaballapura,4/3/2017,23.0,Tomato,500,1850,1200
5703,Chickkaballapura,5/3/2017,15.0,Tomato,400,1800,1300
5704,Chickkaballapura,6/3/2017,14.0,Tomato,400,1750,1300
5705,Chickkaballapura,7/3/2017,15.0,Tomato,400,1700,1350
5706,Chickkaballapura,8/3/2017,22.0,Tomato,400,1600,1350
5707,Chickkaballapura,10/3/2017,22.0,Tomato,400,1600,1400
5708,Chickkaballapura,11/3/2017,14.0,Tomato,400,1600,1200
5709,Chickkaballapura,12/3/2017,24.0,Tomato,400,1600,1250
5710,Chickkaballapura,13/03/2017,14.0,Tomato,400,1600,1200
5711,Chickkaballapura,14/03/2017,24.0,Tomato,400,1400,1000
5712,Chickkaballapura,15/03/2017,21.0,Tomato,400,1500,1000
5713,Chickkaballapura,17/03/2017,32.0,Tomato,400,1700,1200
5714,Chickkaballapura,18/03/2017,29.0,Tomato,450,1750,1300
5715,Chickkaballapura,19/03/2017,14.0,Tomato,400,1500,1000
5716,Chickkaballapura,20/03/2017,13.0,Tomato,500,1770,1200
5717,Chickkaballapura,21/03/2017,13.0,Tomato,400,1700,1200
5718,Chickkaballapura,22/03/2017,18.0,Tomato,500,1700,1200
5719,Chickkaballapura,24/03/2017,25.0,Tomato,500,1900,1300
5720,Chickkaballapura,25/03/2017,30.0,Tomato,500,2150,1500
5721,Chickkaballapura,26/03/2017,15.0,Tomato,500,1800,1200
5722,Chickkaballapura,27/03/2017,21.0,Tomato,500,1800,1200
5723,Chickkaballapura,28/03/2017,18.0,Tomato,500,1800,1200
5724,Chickkaballapura,29/03/2017,15.0,Tomato,400,1800,1250
5725,Chickkaballapura,31/03/2017,21.0,Tomato,400,1600,1200
5726,Chikkamagalore,1/3/2017,10.0,Tomato,1869,2269,1969
5727,Chikkamagalore,2/3/2017,3.0,Tomato,2005,2405,2205
5728,Chikkamagalore,3/3/2017,17.0,Tomato,1805,2205,2005
5729,Chikkamagalore,4/3/2017,9.0,Tomato,1811,2111,2011
5730,Chikkamagalore,6/3/2017,29.0,Tomato,1466,1866,1666
5731,Chikkamagalore,7/3/2017,5.0,Tomato,1881,2081,1981
5732,Chikkamagalore,8/3/2017,8.0,Tomato,1900,2100,2000
5733,Chikkamagalore,9/3/2017,1.0,Tomato,2000,2000,2000
5734,Chikkamagalore,10/3/2017,12.0,Tomato,1767,2267,1967
5735,Chikkamagalore,13/03/2017,28.0,Tomato,1831,2231,2031
5736,Chikkamagalore,14/03/2017,3.0,Tomato,1868,2268,2068
5737,Chikkamagalore,15/03/2017,10.0,Tomato,1564,1964,1764
5738,Chikkamagalore,16/03/2017,3.0,Tomato,1739,2000,1785
5739,Chikkamagalore,17/03/2017,18.0,Tomato,1688,2088,1888
5740,Chikkamagalore,18/03/2017,9.0,Tomato,1664,1864,1764
5741,Chikkamagalore,20/03/2017,19.0,Tomato,1578,1978,1778
5742,Chikkamagalore,21/03/2017,7.0,Tomato,1354,1754,1554
5743,Chikkamagalore,22/03/2017,7.0,Tomato,1804,2214,2014
5744,Chikkamagalore,23/03/2017,2.0,Tomato,1563,1563,1563
5745,Chikkamagalore,24/03/2017,11.0,Tomato,1697,2097,1897
5746,Chikkamagalore,25/03/2017,11.0,Tomato,1726,2026,1926
5747,Chikkamagalore,27/03/2017,11.0,Tomato,1855,2255,2055
5748,Chikkamagalore,28/03/2017,2.0,Tomato,2000,2000,2000
5749,Chikkamagalore,30/03/2017,13.0,Tomato,1679,2079,1879
5750,Chikkamagalore,31/03/2017,9.0,Tomato,1865,2265,2065
5754,Chintamani,4/3/2017,135.0,Tomato,1000,1800,1400
5756,Chintamani,6/3/2017,125.0,Tomato,1000,1800,1500
5757,Chintamani,7/3/2017,165.0,Tomato,1200,2300,1700
5759,Chintamani,9/3/2017,165.0,Tomato,800,1600,1200
5761,Chintamani,11/3/2017,165.0,Tomato,500,1200,800
5782,Davangere,1/3/2017,5.0,Tomato,1000,1200,1100
5783,Davangere,2/3/2017,5.0,Tomato,1000,1200,1100
5784,Davangere,3/3/2017,5.0,Tomato,1000,1200,1100
5785,Davangere,4/3/2017,5.0,Tomato,1000,1200,1100
5786,Davangere,7/3/2017,5.0,Tomato,1000,1100,1050
5787,Davangere,8/3/2017,5.0,Tomato,1400,1600,1500
5788,Davangere,9/3/2017,6.0,Tomato,1200,1600,1400
5789,Davangere,10/3/2017,6.0,Tomato,600,1000,800
5790,Davangere,14/03/2017,6.0,Tomato,600,1000,900
5791,Davangere,15/03/2017,7.0,Tomato,1100,1200,1150
5792,Davangere,16/03/2017,5.0,Tomato,600,800,700
5793,Davangere,17/03/2017,5.0,Tomato,600,800,700
5794,Davangere,18/03/2017,6.0,Tomato,1000,1100,1050
5795,Davangere,21/03/2017,5.0,Tomato,1000,1100,1050
5796,Davangere,22/03/2017,5.0,Tomato,1000,1200,1100
5797,Davangere,23/03/2017,5.0,Tomato,1100,1200,1150
5798,Davangere,24/03/2017,5.0,Tomato,1200,1300,1250
5799,Davangere,25/03/2017,5.0,Tomato,1200,1300,1250
5800,Davangere,28/03/2017,5.0,Tomato,1000,1200,1100
5801,Davangere,30/03/2017,4.0,Tomato,1000,1200,1100
5802,Davangere,31/03/2017,5.0,Tomato,1000,1200,1100
5803,Doddaballa Pur,1/3/2017,2.0,Tomato,600,800,700
5804,Doddaballa Pur,2/3/2017,2.0,Tomato,600,800,700
5805,Doddaballa Pur,3/3/2017,2.0,Tomato,600,800,700
5806,Doddaballa Pur,4/3/2017,2.0,Tomato,600,800,700
5807,Doddaballa Pur,6/3/2017,2.0,Tomato,1000,1400,1200
5808,Doddaballa Pur,7/3/2017,2.0,Tomato,1000,1400,1200
5809,Doddaballa Pur,8/3/2017,2.0,Tomato,1000,1400,1200
5810,Doddaballa Pur,9/3/2017,2.0,Tomato,1000,1400,1200
5811,Doddaballa Pur,10/3/2017,2.0,Tomato,1000,1400,1200
5812,Doddaballa Pur,13/03/2017,2.0,Tomato,1000,1400,1200
5813,Doddaballa Pur,14/03/2017,1.0,Tomato,1000,1400,1200
5814,Doddaballa Pur,15/03/2017,2.0,Tomato,1000,1400,1200
5815,Doddaballa Pur,16/03/2017,2.0,Tomato,1000,1400,1200
5816,Doddaballa Pur,17/03/2017,2.0,Tomato,1000,1400,1200
5817,Doddaballa Pur,18/03/2017,1.0,Tomato,1000,1400,1200
5818,Doddaballa Pur,20/03/2017,2.0,Tomato,1000,1400,1200
5819,Doddaballa Pur,21/03/2017,1.0,Tomato,1000,1400,1200
5820,Doddaballa Pur,22/03/2017,1.0,Tomato,1000,1400,1200
5821,Doddaballa Pur,23/03/2017,1.0,Tomato,1000,1400,1200
5822,Doddaballa Pur,24/03/2017,2.0,Tomato,1000,1400,1200
5823,Doddaballa Pur,25/03/2017,1.0,Tomato,1000,1400,1200
5824,Doddaballa Pur,27/03/2017,2.0,Tomato,1000,1400,1200
5825,Doddaballa Pur,28/03/2017,1.0,Tomato,1000,1400,1200
5826,Doddaballa Pur,30/03/2017,2.0,Tomato,1000,1400,1200
5827,Doddaballa Pur,31/03/2017,1.0,Tomato,1000,1400,1200
5828,Gowribidanoor,2/3/2017,7.0,Tomato,1200,2000,1500
5829,Gowribidanoor,9/3/2017,8.0,Tomato,1200,1500,1400
5830,Gowribidanoor,23/03/2017,7.0,Tomato,1400,1800,1600
5831,Hassan,1/3/2017,1.0,Tomato,1000,1000,1000
5832,Hassan,2/3/2017,10.0,Tomato,1375,1505,1500
5833,Hassan,9/3/2017,5.0,Tomato,1413,1467,1467
5834,Hassan,16/03/2017,9.0,Tomato,724,1438,1396
5835,Hassan,23/03/2017,12.0,Tomato,675,2000,1244
5836,Hassan,31/03/2017,6.0,Tomato,1187,1252,1252
5837,Hospet,1/3/2017,4.0,Tomato,900,1000,900
5838,Hospet,7/3/2017,19.0,Tomato,500,700,600
5839,Hospet,8/3/2017,5.0,Tomato,600,1000,800
5840,Hospet,15/03/2017,23.0,Tomato,500,1000,700
5841,Hospet,21/03/2017,17.0,Tomato,600,800,700
5842,Hospet,22/03/2017,9.0,Tomato,600,1000,700
5843,Hospet,28/03/2017,17.0,Tomato,600,1100,700
5844,Hospet,31/03/2017,5.0,Tomato,500,1000,700
